,Unnamed: 0,movieId,rating_mean,genres,databaseId,title
1080,12197910,3137,3.26,Action|War,191874,The Sea Wolves(1980)
1081,12198048,3146,2.62,Comedy,183091,Deuce Bigalow: Male Gigolo (1999)
1082,12202378,3147,4.03,Crime|Drama,78480,The Green Mile(1999)
1083,12235515,3148,3.68,Drama,112585,The Cider House Rules(1999)
1084,12243833,3152,3.98,Drama,105969,The Last Picture Show(1971)
1085,12246880,3155,3.41,Drama|Romance,76365,Anna and the King (1999)
1086,12250991,3156,3.13,Drama|Romance|Sci-Fi,176040,Bicentennial Man (1999)
1087,12255987,3157,2.87,Children|Comedy|Fantasy,82756,Stuart Little (1999)
1088,12262350,3159,3.51,Animation|Children|Musical|IMAX,100656,Fantasia 2000 (1999)
1089,12267336,3160,3.86,Drama,87411,Magnolia (1999)
1090,12281595,3168,3.7,Adventure|Drama,147565,Easy Rider (1969)
1091,12287920,3173,3.19,Drama,96361,Any Given Sunday (1999)
1092,12292774,3174,3.52,Comedy|Drama,94309,Man on the Moon (1999)
1093,12302097,3175,3.59,Adventure|Comedy|Sci-Fi,191421,Galaxy Quest (1999)
1094,12318806,3176,3.5,Drama|Mystery|Thriller,154486,The Talented Mr. Ripley(1999)
1095,12334996,3177,2.86,Comedy,175967,Next Friday (2000)
1096,12336503,3178,3.73,Drama,121850,The Hurricane(1999)
1097,12341871,3186,3.59,Drama,195234,"Girl, Interrupted (1999)"
1098,12347801,3194,3.48,Drama|Romance,136418,The Way We Were(1973)
1099,12349109,3196,4.08,Drama|War,204081,Stalag 17 (1953)
1100,12352234,3203,3.6,Thriller,138080,Dead Calm (1989)
1101,12355750,3206,3.0,Romance,143404,Against All Odds (1984)
1102,12356569,3210,3.64,Comedy|Drama|Romance,107751,Fast Times at Ridgemont High (1982)
1103,12366388,3219,3.23,Mystery|Thriller,170394,Pacific Heights (1990)
1104,12368839,3235,3.13,Comedy,95205,Where the Buffalo Roam (1980)
1105,12369354,3243,2.6,Comedy,77363,Encino Man (1992)
1106,12372264,3246,3.78,Drama,153761,Malcolm X (1992)
1107,12377593,3247,3.0,Comedy|Crime,80685,Sister Act (1992)
1108,12386493,3248,2.61,Comedy,97982,Sister Act 2: Back in the Habit (1993)
1109,12389748,3249,3.11,Drama|Thriller,160225,The Hand That Rocks the Cradle(1992)
1110,12392671,3250,3.43,Drama,204084,Alive (1993)
1111,12395771,3252,3.77,Drama,102719,Scent of a Woman (1992)
1112,12406049,3253,3.45,Comedy,179569,Wayne's World (1992)
1113,12421577,3254,2.94,Comedy,174228,Wayne's World 2 (1993)
1114,12427690,3255,3.5,Comedy|Drama,141098,"League of Their Own, A (1992)"
1115,12439715,3256,3.6,Action|Crime|Drama|Thriller,153498,Patriot Games (1992)
1116,12450596,3257,2.8,Drama|Romance|Thriller,190085,The Bodyguard(1992)
1117,12458045,3258,2.95,Comedy|Fantasy,118888,Death Becomes Her (1992)
1118,12462216,3259,3.29,Adventure|Drama|Romance,163231,Far and Away (1992)
1119,12465560,3261,3.43,Comedy|Drama|Romance,192609,Singles (1992)
1120,12468529,3263,3.12,Comedy|Drama,76781,White Men Can't Jump (1992)
1121,12475132,3264,2.91,Action|Comedy|Horror,83430,Buffy the Vampire Slayer (1992)
1122,12480712,3269,3.08,Drama|Romance|Sci-Fi,143020,Forever Young (1992)
1123,12484185,3270,3.36,Comedy|Drama|Romance,176165,The Cutting Edge(1992)
1124,12485848,3272,3.32,Crime|Drama,124797,Bad Lieutenant (1992)
1125,12487311,3273,2.44,Comedy|Horror|Mystery|Thriller,142484,Scream 3 (2000)
1126,12495173,3274,3.07,Drama|Thriller,108945,Single White Female (1992)
1127,12498199,3276,2.93,Comedy,175262,Gun Shy (2000)
1128,12498511,3285,3.07,Adventure|Drama,135093,The Beach(2000)
1129,12505991,3286,2.25,Comedy,191342,Snow Day (2000)
1130,12506926,3298,3.5,Crime|Drama|Thriller,80769,Boiler Room (2000)
1131,12512216,3299,2.34,Comedy|Drama,155470,Hanging Up (2000)
1132,12513154,3300,3.44,Horror|Sci-Fi|Thriller,135279,Pitch Black (2000)
1133,12523238,3328,3.73,Crime|Drama,173085,Ghost Dog: The Way of the Samurai (1999)
1134,12528371,3334,3.99,Crime|Drama|Film-Noir|Thriller,156293,Key Largo (1948)
1135,12531459,3344,2.83,Horror,163241,Blood Feast (1963)
1136,12531629,3354,2.68,Sci-Fi,123245,Mission to Mars (2000)
1137,12539623,3355,3.23,Fantasy|Horror|Mystery|Thriller,85668,The Ninth Gate(1999)
1138,12544082,3361,3.67,Comedy|Drama|Romance,88309,Bull Durham (1988)
1139,12552182,3362,3.96,Crime|Drama,178278,Dog Day Afternoon (1975)
1140,12560896,3363,3.75,Comedy|Drama,195117,American Graffiti (1973)
1141,12569895,3364,3.88,Crime|Film-Noir,146699,The Asphalt Jungle(1950)
1142,12571069,3365,3.95,Drama|Western,164852,The Searchers(1956)
1143,12573612,3375,3.22,Sci-Fi,199996,Destination Moon (1950)
1144,12573834,3384,3.8,Action|Crime,93383,The Taking of Pelham One Two Three(1974)
1145,12575722,3386,3.65,Drama|Mystery|Thriller,95216,JFK (1991)
1146,12584627,3388,2.71,Children|Comedy,83624,Harry and the Hendersons (1987)
1147,12586847,3392,2.22,Comedy,90239,She-Devil (1989)
1148,12587963,3393,2.4,Comedy|Fantasy|Romance,81165,Date with an Angel (1987)
1149,12588198,3395,2.63,Comedy,113514,Nadine (1987)
1150,12588474,3396,3.61,Adventure|Children|Comedy|Musical,150218,The Muppet Movie(1979)
1151,12596517,3398,3.45,Children|Comedy|Musical,172839,The Muppets Take Manhattan(1984)
1152,12599190,3399,3.06,Children|Comedy,135504,Sesame Street Presents Follow That Bird (1985)
1153,12599779,3400,2.76,Adventure|Animation|Children|Fantasy,79815,We're Back! A Dinosaur's Story (1993)
1154,12600154,3405,3.83,Action|Drama,137067,"Night to Remember, A (1958)"
1155,12600948,3408,3.58,Drama,99324,Erin Brockovich (2000)
1156,12621262,3409,3.11,Drama|Thriller,137513,Final Destination (2000)
1157,12636578,3418,3.59,Adventure|Crime|Drama,101744,Thelma & Louise (1991)
1158,12650714,3420,3.63,Drama|Thriller,175397,...And Justice for All (1979)
1159,12652000,3421,3.79,Comedy,104174,Animal House (1978)
1160,12665216,3422,3.41,Comedy|Romance,123270,She's Gotta Have It (1986)
1161,12666229,3424,3.83,Drama,145307,Do the Right Thing (1989)
1162,12673492,3428,3.08,Drama,154390,The Champ(1979)
1163,12673833,3430,3.2,Action|Crime|Drama,164364,Death Wish (1974)
1164,12676341,3432,2.27,Action|Drama,108246,Death Wish 3 (1985)
1165,12676832,3435,4.2,Crime|Drama|Film-Noir,138354,Double Indemnity (1944)
1166,12682655,3438,2.85,Action|Children|Comedy|Fantasy|Sci-Fi,108668,Teenage Mutant Ninja Turtles (1990)
1167,12688490,3439,2.55,Action|Children|Fantasy,134969,Teenage Mutant Ninja Turtles II: The Secret of the Ooze (1991)
1168,12691579,3440,2.22,Action|Adventure|Children|Comedy|Fantasy,85079,Teenage Mutant Ninja Turtles III (1993)
1169,12693864,3441,3.21,Action|Drama|War,200798,Red Dawn (1984)
1170,12697092,3444,3.19,Action,100312,Bloodsport (1988)
1171,12699260,3448,3.67,Comedy|Drama|War,80886,"Good Morning, Vietnam (1987)"
1172,12713043,3450,3.34,Comedy,116714,Grumpy Old Men (1993)
1173,12719662,3452,3.02,Action|Crime|Romance|Thriller,158734,Romeo Must Die (2000)
1174,12724831,3462,4.1,Comedy|Drama|Romance,167698,Modern Times (1936)
1175,12730101,3465,2.78,Drama,177037,That's Life! (1986)
1176,12730188,3468,4.08,Drama,127606,The Hustler(1961)
1177,12734923,3471,3.77,Adventure|Drama|Sci-Fi,182781,Close Encounters of the Third Kind (1977)
1178,12751711,3476,3.68,Horror|Mystery,95121,Jacob's Ladder (1990)
1179,12757697,3477,3.39,Comedy|Drama,186273,Empire Records (1995)
1180,12760902,3479,3.56,Adventure|Fantasy|Romance,185699,Ladyhawke (1985)
1181,12765019,3480,3.42,Drama|Romance,87787,Lucas (1986)
1182,12766114,3481,3.81,Comedy|Drama|Romance,88957,High Fidelity (2000)
1183,12785242,3483,3.3,Animation|Children,190292,The Road to El Dorado(2000)
1184,12788345,3484,2.78,Thriller,99091,The Skulls(2000)
1185,12791051,3487,3.64,Western,109449,El Dorado (1966)
1186,12791623,3489,3.21,Adventure|Comedy|Fantasy,115290,Hook (1991)
1187,12802479,3490,2.9,Horror,107615,Horror Express (1972)
1188,12802646,3494,3.64,Adventure|Drama|Western,163024,True Grit (1969)
1189,12804700,3498,3.89,Drama,178317,Midnight Express (1978)
1190,12808136,3499,3.76,Drama|Horror|Thriller,181097,Misery (1990)
1191,12819066,3502,3.39,Drama,106126,My Life (1993)
1192,12819676,3504,4.01,Comedy|Drama,152567,Network (1976)
1193,12826003,3505,3.77,Drama|Mystery|Thriller,136988,No Way Out (1987)
1194,12828919,3506,3.25,Comedy|Drama,76198,North Dallas Forty (1979)
1195,12829658,3507,3.9,Comedy,106404,The Odd Couple(1968)
1196,12833102,3508,3.93,Action|Adventure|Drama|Thriller|Western,146941,The Outlaw Josey Wales(1976)
1197,12836859,3510,3.55,Drama|Thriller,189950,Frequency (2000)
1198,12846746,3512,3.56,Drama|Romance,134966,Return to Me (2000)
1199,12849761,3513,3.3,Drama|Thriller,201881,Rules of Engagement (2000)
1200,12852607,3515,3.15,Comedy|Romance,174822,Me Myself I (2000)
1201,12853947,3516,3.67,Comedy|Fantasy|Romance,195662,"Bell, Book and Candle (1958)"
1202,12854974,3526,3.57,Comedy|Drama,164669,Parenthood (1989)
1203,12860573,3527,3.65,Action|Sci-Fi|Thriller,79451,Predator (1987)
1204,12896943,3534,3.1,Drama,183459,28 Days (2000)
1205,12902510,3535,3.59,Crime|Horror|Mystery|Thriller,94487,American Psycho (2000)
1206,12915462,3536,3.41,Comedy|Drama|Romance,115334,Keeping the Faith (2000)
1207,12920136,3537,3.09,Comedy|Drama,165683,Where the Money Is (2000)
1208,12920424,3545,3.86,Drama|Musical,97153,Cabaret (1972)
1209,12924090,3548,3.89,Comedy|Drama,162117,Auntie Mame (1958)
1210,12925542,3549,3.74,Comedy|Musical|Romance,84907,Guys and Dolls (1955)
1211,12927355,3550,3.38,Horror,197904,The Hunger (1983)
1212,12928494,3551,3.86,Crime|Drama|Thriller,194349,Marathon Man (1976)
1213,12932540,3552,3.67,Comedy,161385,Caddyshack (1980)
1214,12943163,3554,3.42,Drama|Romance,204341,Love and Basketball (2000)
1215,12945517,3555,3.35,Action|Thriller|War,157345,U-571 (2000)
1216,12954095,3565,3.3,Comedy|Drama,164815,Where the Heart Is (2000)
1217,12956311,3576,3.56,Action|Horror|Sci-Fi,82380,The Hidden(1987)
1218,12957600,3578,3.96,Action|Adventure|Drama,171202,Gladiator (2000)
1219,13054924,3591,3.26,Comedy|Drama,121508,Mr. Mom (1983)
1220,13058155,3593,1.61,Action|Sci-Fi,78436,Battlefield Earth (2000)
1221,13063119,3594,3.29,Drama|Musical,146794,Center Stage (2000)
1222,13064632,3600,2.72,Comedy|Musical,158022,Blue Hawaii (1961)
1223,13065101,3602,2.73,Comedy|Musical|Romance,186393,G.I. Blues (1960)
1224,13065297,3606,3.86,Comedy|Musical|Romance,148291,On the Town (1949)
1225,13066331,3608,3.24,Adventure|Comedy,101131,Pee-wee's Big Adventure (1985)
1226,13073116,3615,3.08,Adventure|Animation|Children,81492,Dinosaur (2000)
1227,13076292,3617,3.13,Comedy,193711,Road Trip (2000)
1228,13085870,3623,2.98,Action|Adventure|Thriller,195134,Mission: Impossible II (2000)
1229,13106941,3624,3.26,Action|Adventure|Comedy|Western,95511,Shanghai Noon (2000)
1230,13117638,3629,4.05,Adventure|Comedy|Romance,94659,The Gold Rush(1925)
1231,13120190,3635,3.53,Action|Adventure|Thriller,100603,The Spy Who Loved Me(1977)
1232,13125297,3638,3.16,Action|Adventure|Sci-Fi|Thriller,162108,Moonraker (1979)
1233,13130841,3646,2.37,Comedy,108301,Big Momma's House (2000)
1234,13134313,3649,3.06,Drama,165776,American Gigolo (1980)
1235,13135827,3660,2.74,Horror|Sci-Fi|Thriller,179294,Puppet Master (1989)
1236,13136551,3668,3.61,Drama|Romance,140986,Romeo and Juliet (1968)
1237,13139928,3669,2.54,Comedy,101163,Stay Tuned (1992)
1238,13140341,3670,3.4,War,158970,Story of G.I. Joe (1945)
1239,13140444,3671,3.85,Comedy|Western,99910,Blazing Saddles (1974)
1240,13153218,3672,2.87,Adventure|Children,114545,Benji (1974)
1241,13154127,3673,2.35,Adventure|Children,145479,Benji the Hunted (1987)
1242,13154388,3675,3.79,Comedy|Musical|Romance,124461,White Christmas (1954)
1243,13156558,3676,3.63,Drama|Horror,90691,Eraserhead (1977)
1244,13160074,3682,3.59,Action|Crime|Drama|Thriller,162703,Magnum Force (1973)
1245,13161735,3683,4.01,Crime|Drama|Film-Noir,140536,Blood Simple (1984)
1246,13167642,3686,3.25,Horror|Sci-Fi|Thriller,170419,Flatliners (1990)
1247,13171988,3691,2.54,Comedy,105190,Private School (1983)
1248,13172216,3696,2.98,Comedy|Horror|Sci-Fi|Thriller,193240,Night of the Creeps (1986)
1249,13172724,3697,2.88,Action|Sci-Fi|Thriller,95137,Predator 2 (1990)
1250,13179378,3698,3.22,Action|Sci-Fi,96909,The Running Man(1987)
1251,13187647,3699,3.41,Adventure|Drama|Romance|Sci-Fi,88486,Starman (1984)
1252,13192085,3701,3.15,Crime|Drama|Sci-Fi|Thriller,137991,Alien Nation (1988)
1253,13194522,3702,3.53,Action|Adventure|Sci-Fi,114759,Mad Max (1979)
1254,13205675,3704,3.12,Action|Adventure|Sci-Fi,104047,Mad Max Beyond Thunderdome (1985)
1255,13212427,3705,2.73,Action|Comedy|Romance,152004,Bird on a Wire (1990)
1256,13214733,3706,3.57,Film-Noir|Horror|Mystery|Thriller,177620,Angel Heart (1987)
1257,13217874,3708,2.98,Horror|Thriller,106186,Firestarter (1984)
1258,13219405,3712,3.23,Comedy,170710,Soapdish (1991)
1259,13220973,3713,3.76,Drama,132736,The Long Walk Home(1990)
1260,13221390,3715,2.38,Comedy|Crime,78352,Burglar (1987)
1261,13221712,3716,2.34,Action|Comedy|Crime|Drama,157062,Fatal Beauty (1987)
1262,13221947,3717,3.09,Action|Crime,105031,Gone in 60 Seconds (2000)
1263,13234833,3723,3.56,Drama,116328,Hamlet (1990)
1264,13237058,3724,3.68,Drama|War,82421,Coming Home (1978)
1265,13237928,3730,4.04,Drama|Mystery,179039,The Conversation(1974)
1266,13242778,3734,3.61,Drama,97683,Prince of the City (1981)
1267,13243112,3735,3.92,Crime|Drama,119701,Serpico (1973)
1268,13248020,3740,3.48,Action|Adventure|Comedy|Fantasy,190661,Big Trouble in Little China (1986)
1269,13254244,3741,3.99,Crime|Drama|Thriller,125767,Badlands (1973)
1270,13256928,3744,2.97,Action|Crime|Thriller,84853,Shaft (2000)
1271,13262006,3745,3.28,Action|Adventure|Animation|Children|Sci-Fi,117692,Titan A.E. (2000)
1272,13268633,3751,3.5,Animation|Children|Comedy,90181,Chicken Run (2000)
1273,13289464,3752,2.97,Adventure|Comedy,131730,"Me, Myself & Irene (2000)"
1274,13300860,3753,3.46,Action|Drama|War,115691,The Patriot(2000)
1275,13317867,3755,3.08,Drama|Thriller,90114,The Perfect Storm(2000)
1276,13330893,3760,3.4,Comedy,204057,The Kentucky Fried Movie(1977)
1277,13332478,3766,2.52,Action|War,97167,Missing in Action (1984)
1278,13333327,3773,2.8,Comedy,103298,House Party (1990)
1279,13334072,3785,2.72,Comedy|Horror,78186,Scary Movie (2000)
1280,13346573,3786,3.39,Comedy,168565,But I'm a Cheerleader (1999)
1281,13348817,3791,3.13,Drama,194253,Footloose (1984)
1282,13353080,3793,3.56,Action|Adventure|Sci-Fi,136586,X-Men (2000)
1283,13425136,3798,3.22,Drama|Horror|Mystery,83192,What Lies Beneath (2000)
1284,13432807,3801,4.02,Drama|Mystery,79401,Anatomy of a Murder (1959)
1285,13434924,3802,2.53,Action|Sci-Fi,96742,Freejack (1992)
1286,13436506,3814,3.95,Comedy,202577,Love and Death (1975)
1287,13438486,3819,4.07,Comedy,168221,Tampopo (1985)
1288,13440420,3820,1.83,Children,109310,Thomas and the Magic Railroad (2000)
1289,13440632,3821,2.22,Comedy,190953,Nutty Professor II: The Klumps (2000)
1290,13444612,3823,3.59,Drama,109631,Wonderland (1999)
1291,13445037,3824,2.42,Drama|Romance,102442,Autumn in New York (2000)
1292,13446738,3826,2.55,Horror|Sci-Fi|Thriller,187888,Hollow Man (2000)
1293,13455636,3827,3.09,Action|Adventure|Comedy|Sci-Fi,118135,Space Cowboys (2000)
1294,13462048,3840,2.62,Horror,196833,Pumpkinhead (1988)
1295,13462680,3841,2.77,Action|Comedy,164934,Air America (1990)
1296,13464453,3843,2.91,Horror,129237,Sleepaway Camp (1983)
1297,13464850,3844,3.54,Drama,172264,Steel Magnolias (1989)
1298,13468759,3852,3.48,Comedy,122202,The Tao of Steve(2000)
1299,13470688,3861,3.14,Comedy,106761,The Replacements(2000)
1300,13474048,3863,3.02,Drama|Horror|Thriller,176312,The Cell(2000)
1301,13484220,3865,3.28,Comedy|Documentary,133444,The Original Kings of Comedy(2000)
1302,13485265,3866,2.75,Comedy,106614,Sunset Strip (2000)
1303,13485301,3868,3.58,Action|Comedy|Crime|Romance,197041,The Naked Gun: From the Files of Police Squad!(1988)
1304,13494743,3870,3.5,Drama,190244,Our Town (1940)
1305,13494969,3871,3.76,Drama|Western,148764,Shane (1953)
1306,13496940,3873,3.58,Comedy|Western,202847,Cat Ballou (1965)
1307,13498344,3877,2.11,Action|Adventure|Fantasy,183380,Supergirl (1984)
1308,13499662,3882,3.04,Comedy,104766,Bring It On (2000)
1309,13511984,3896,3.28,Crime|Thriller,178414,The Way of the Gun(2000)
1310,13513703,3897,3.83,Drama,148527,Almost Famous (2000)
1311,13536495,3908,2.17,Horror,100838,Urban Legends: Final Cut (2000)
1312,13537759,3909,2.79,Comedy|Romance,168367,Woman on Top (2000)
1313,13538466,3910,3.85,Drama|Musical,109433,Dancer in the Dark (2000)
1314,13543215,3911,3.81,Comedy,147995,Best in Show (2000)
1315,13555760,3915,3.5,Drama,84456,Girlfight (2000)
1316,13556602,3916,3.78,Drama,196460,Remember the Titans (2000)
1317,13566967,3917,3.34,Horror,131382,Hellraiser (1987)
1318,13570165,3928,3.43,Comedy|Horror,190076,Abbott and Costello Meet Frankenstein (1948)
1319,13571210,3930,3.27,Adventure|Horror|Sci-Fi,179926,The Creature from the Black Lagoon(1954)
1320,13572423,3936,3.51,Horror|Musical|Thriller,162529,Phantom of the Opera (1943)
1321,13573056,3945,2.0,Adventure|Animation|Children,96460,Digimon: The Movie (2000)
1322,13573594,3948,3.41,Comedy,170722,Meet the Parents (2000)
1323,13617186,3949,4.0,Drama,119840,Requiem for a Dream (2000)
1324,13640586,3959,3.68,Action|Adventure|Sci-Fi,168568,The Time Machine(1960)
1325,13643887,3963,3.32,Musical,187358,The Unsinkable Molly Brown(1964)
1326,13644434,3964,3.5,Animation|Children,120399,The Adventures of Ichabod and Mr. Toad(1949)
1327,13645196,3967,3.78,Drama,78326,Billy Elliot (2000)
1328,13655322,3969,3.39,Drama,151357,Pay It Forward (2000)
1329,13662703,3973,2.01,Crime|Horror|Mystery|Thriller,100599,Book of Shadows: Blair Witch 2 (2000)
1330,13664328,3977,2.76,Action|Comedy,163696,Charlie's Angels (2000)
1331,13705492,3978,3.2,Drama|Romance,201659,The Legend of Bagger Vance(2000)
1332,13708976,3979,2.46,Comedy,85159,Little Nicky (2000)
1333,13713366,3980,3.64,Drama,196951,Men of Honor (2000)
1334,13717864,3981,2.77,Action|Sci-Fi|Thriller,201287,Red Planet (2000)
1335,13722101,3984,3.5,Action|Adventure|Thriller,181849,Diamonds Are Forever (1971)
1336,13727618,3989,3.95,Documentary,175190,One Day in September (1999)
1337,13728249,3992,3.65,Drama|Romance|War,129390,Mal̬na (2000)
1338,13729410,3994,3.49,Drama|Sci-Fi,169012,Unbreakable (2000)
1339,13747142,3996,3.85,Action|Adventure|Fantasy|Romance,114909,Crouching Tiger Hidden Dragon (2000)
1340,13778361,3999,2.85,Action|Adventure,141770,Vertical Limit (2000)
1341,13782417,4001,2.75,Action,147901,Code of Silence (1985)
1342,13782589,4005,3.27,Action|Adventure|Thriller,77140,The Living Daylights(1987)
1343,13784978,4006,3.25,Adventure|Animation|Children|Sci-Fi,101247,Transformers: The Movie (1986)
1344,13788294,4007,3.72,Drama,82417,Wall Street (1987)
1345,13794221,4008,3.44,Drama|War,146199,Born on the Fourth of July (1989)
1346,13798837,4010,3.08,Comedy,88412,Brewster's Millions (1985)
1347,13800811,4011,4.07,Comedy|Crime|Thriller,141045,Snatch (2000)
1348,13827360,4014,3.68,Drama|Romance,163150,Chocolat (2000)
1349,13841304,4016,3.6,Adventure|Animation|Children|Comedy|Fantasy,103257,The Emperor's New Groove(2000)
1350,13849931,4018,3.11,Comedy|Romance,126469,What Women Want (2000)
1351,13862793,4019,3.67,Drama,165425,Finding Forrester (2000)
1352,13870065,4020,3.38,Thriller,172088,The Gift(2000)
1353,13873047,4021,3.72,Drama,150488,Before Night Falls (2000)
1354,13874124,4022,3.65,Drama,164755,Cast Away (2000)
1355,13901204,4023,3.35,Comedy|Drama|Romance,192791,The Family Man(2000)
1356,13907278,4025,3.05,Comedy|Crime,132973,Miss Congeniality (2000)
1357,13920959,4030,2.59,Horror,104551,Dracula 2000 (2000)
1358,13922416,4031,2.91,Drama|Romance|Western,76746,All the Pretty Horses (2000)
1359,13923545,4033,3.67,Drama|Thriller|War,169509,Thirteen Days (2000)
1360,13927396,4036,3.42,Drama|Horror,165442,Shadow of the Vampire (2000)
1361,13930072,4037,3.94,Crime|Film-Noir|Mystery|Thriller,100165,House of Games (1987)
1362,13932199,4039,3.21,Children|Musical,80240,Annie (1982)
1363,13934907,4040,2.73,Comedy,198643,Don't Tell Mom the Babysitter's Dead (1991)
1364,13937067,4047,3.79,Drama|War,158529,Gettysburg (1993)
1365,13938822,4054,3.18,Drama|Romance,91112,Save the Last Dance (2001)
1366,13942814,4060,3.17,Drama,139977,Love Field (1992)
1367,13942914,4061,3.52,Drama|Romance,81416,The Man in the Moon (1991)
1368,13944226,4062,3.3,Comedy|Drama|Romance,115348,Mystic Pizza (1988)
1369,13946469,4066,3.39,Action|Comedy,122209,I'm Gonna Git You Sucka (1988)
1370,13947641,4067,3.23,Drama|Romance,179126,Untamed Heart (1993)
1371,13948565,4068,2.79,Comedy,170662,Sugar & Spice (2001)
1372,13949385,4069,2.79,Comedy|Romance,177764,The Wedding Planner(2001)
1373,13955006,4079,3.31,Comedy|Sci-Fi,135188,Amazon Women on the Moon (1987)
1374,13955926,4084,3.1,Action|Comedy|Crime|Thriller,134617,Beverly Hills Cop II (1987)
1375,13961138,4085,3.56,Action|Comedy|Crime|Drama,91481,Beverly Hills Cop (1984)
1376,13974268,4090,3.42,Animation|Children,85417,The Brave Little Toaster(1987)
1377,13975927,4091,3.28,Comedy|Romance,138269,Can't Buy Me Love (1987)
1378,13977474,4093,3.01,Thriller,94945,Cop (1988)
1379,13977579,4102,3.68,Comedy|Documentary,157334,Eddie Murphy Raw (1987)
1380,13980040,4103,3.83,Action|Adventure|Drama|War,171708,Empire of the Sun (1987)
1381,13983902,4104,2.19,Comedy,201999,Ernest Goes to Camp (1987)
1382,13985066,4105,3.7,Fantasy|Horror|Thriller,141963,The Evil Dead(1981)
1383,13998012,4109,2.57,Drama|Thriller,142001,Flowers in the Attic (1987)
1384,13998494,4115,2.95,Comedy,84201,Hiding Out (1987)
1385,13998672,4116,3.61,Comedy,94961,Hollywood Shuffle (1987)
1386,13999204,4121,3.27,Action|Adventure|Comedy|Sci-Fi,178563,Innerspace (1987)
1387,14002589,4124,1.92,Horror|Thriller,137503,Jaws: The Revenge (1987)
1388,14004021,4128,3.57,Comedy|Horror|Thriller,90552,The Lost Boys(1987)
1389,14010656,4132,2.67,Comedy|Romance,135902,Mannequin (1987)
1390,14012594,4135,3.15,Adventure|Comedy|Horror,107799,The Monster Squad(1987)
1391,14013209,4143,2.19,Horror|Mystery,78445,Valentine (2001)
1392,14013968,4148,3.21,Horror|Thriller,185212,Hannibal (2001)
1393,14023948,4153,2.76,Comedy|Fantasy|Romance,148947,Down to Earth (2001)
1394,14024914,4155,3.07,Drama|Romance,91207,Sweet November (2001)
1395,14026895,4159,2.76,Action|Thriller,114709,3000 Miles to Graceland (2001)
1396,14028613,4161,3.03,Action|Comedy,173889,The Mexican(2001)
1397,14034033,4168,3.0,Comedy|Romance,202437,Get Over It (2001)
1398,14034662,4184,3.78,Comedy|Drama|Romance,187099,The Bishop's Wife(1947)
1399,14035338,4200,2.41,Action,76636,Double Impact (1991)
1400,14036054,4205,3.21,Comedy|Drama|Romance,200654,Mermaids (1990)
1401,14037365,4210,3.58,Action|Crime|Drama|Horror|Thriller,117623,Manhunter (1986)
1402,14039547,4212,3.53,Crime|Mystery,92437,Death on the Nile (1978)
1403,14040236,4214,3.18,Comedy,202934,Revenge of the Nerds (1984)
1404,14044126,4215,2.26,Comedy,198887,Revenge of the Nerds II: Nerds in Paradise (1987)
1405,14045303,4218,3.65,Crime|Drama,109635,River's Edge (1986)
1406,14046256,4220,3.52,Comedy,194746,The Longest Yard(1974)
1407,14047610,4221,2.84,Comedy,113550,Necessary Roughness (1991)
1408,14048219,4223,3.71,Drama|War,98740,Enemy at the Gates (2001)
1409,14058014,4224,2.65,Action|Thriller,97570,Exit Wounds (2001)
1410,14058914,4226,4.15,Mystery|Thriller,146771,Memento (2000)
1411,14102649,4227,3.11,Comedy|Drama,103097,The Brothers(2001)
1412,14102825,4228,3.01,Comedy|Crime|Romance,114453,Heartbreakers (2001)
1413,14104794,4232,2.71,Action|Adventure|Children|Comedy,86152,Spy Kids (2001)
1414,14110561,4238,3.27,Action|Crime|Mystery|Thriller,90332,Along Came a Spider (2001)
1415,14114229,4239,3.73,Crime|Drama,172109,Blow (2001)
1416,14123955,4240,2.8,Comedy|Fantasy,98955,Just Visiting (2001)
1417,14124420,4241,1.76,Animation|Children,151180,Pok̩mon 3: The Movie (2001)
1418,14125148,4242,3.1,Comedy|Crime|Drama|Thriller,124433,Beautiful Creatures (2000)
1419,14125374,4246,3.4,Comedy|Drama|Romance,166729,Bridget Jones's Diary (2001)
1420,14142037,4247,2.65,Adventure|Comedy|Mystery|Romance,200635,Joe Dirt (2001)
1421,14144877,4248,2.53,Comedy,133356,Josie and the Pussycats (2001)
1422,14146483,4254,2.24,Comedy|Drama,144848,Crocodile Dundee in Los Angeles (2001)
1423,14148517,4255,2.16,Comedy,85739,Freddy Got Fingered (2001)
1424,14150467,4260,3.03,Drama,95503,The Visit(2000)
1425,14150514,4262,3.94,Action|Crime|Drama,196336,Scarface (1983)
1426,14166110,4270,2.96,Action|Adventure|Comedy|Thriller,85832,The Mummy Returns(2001)
1427,14177867,4275,2.89,Action|Adventure|Fantasy|Sci-Fi,175946,Krull (1983)
1428,14179228,4280,3.55,Comedy|Drama|Romance,86619,The World According to Garp(1982)
1429,14182172,4286,3.21,Drama,189495,"Home of Our Own, A (1993)"
1430,14182289,4287,3.15,Comedy|Romance,98084,Paris When It Sizzles (1964)
1431,14182430,4292,3.67,Drama,180116,Norma Rae (1979)
1432,14183697,4296,3.21,Drama|Romance,169159,Love Story (1970)
1433,14185985,4299,3.32,Action|Comedy|Romance,193037,"Knight's Tale, A (2001)"
1434,14194324,4304,3.66,Documentary,120262,Startup.com (2001)
1435,14195445,4306,3.77,Adventure|Animation|Children|Comedy|Fantasy|Romance,157924,Shrek (2001)
